paths                          , labels
data/Dinning\din_150.jpg       , Dinning
data/Dinning\din_524.jpg       , Dinning
data/Bathroom\bath_1074.jpg    , Bathroom
data/Bedroom\bed_446.jpg       , Bedroom
data/Kitchen\kitchen_231.jpg   , Kitchen
data/Kitchen\kitchen_1162.jpg  , Kitchen
data/Livingroom\living_742.jpg , Livingroom
data/Livingroom\living_1409.jpg, Livingroom
data/Bedroom\bed_512.jpg       , Bedroom
data/Livingroom\living_1279.jpg, Livingroom
data/Livingroom\living_305.jpg , Livingroom
data/Bathroom\bath_663.jpg     , Bathroom
data/Dinning\din_196.jpg       , Dinning
data/Bedroom\bed_542.jpg       , Bedroom
data/Dinning\din_1137.jpg      , Dinning
data/Bedroom\bed_1206.jpg      , Bedroom
data/Bedroom\bed_418.jpg       , Bedroom
data/Bedroom\bed_700.jpg       , Bedroom
data/Dinning\din_677.jpg       , Dinning
data/Livingroom\living_894.jpg , Livingroom
data/Livingroom\living_811.jpg , Livingroom
data/Dinning\din_424.jpg       , Dinning
data/Bedroom\bed_841.jpg       , Bedroom
data/Bathroom\bath_34.jpg      , Bathroom
data/Livingroom\living_422.jpg , Livingroom
data/Kitchen\kitchen_461.jpg   , Kitchen
data/Bedroom\bed_275.jpg       , Bedroom
data/Dinning\din_403.jpg       , Dinning
data/Bedroom\bed_1037.jpg      , Bedroom
data/Bedroom\bed_912.jpg       , Bedroom
data/Kitchen\kitchen_123.jpg   , Kitchen
data/Bedroom\bed_96.jpg        , Bedroom
data/Dinning\din_120.jpg       , Dinning
data/Dinning\din_1342.jpg      , Dinning
data/Livingroom\living_327.jpg , Livingroom
data/Bathroom\bath_1036.jpg    , Bathroom
data/Bedroom\bed_448.jpg       , Bedroom
data/Bedroom\bed_212.jpg       , Bedroom
data/Livingroom\living_534.jpg , Livingroom
data/Kitchen\kitchen_1031.jpg  , Kitchen
data/Dinning\din_1198.jpg      , Dinning
data/Bedroom\bed_483.jpg       , Bedroom
data/Dinning\din_683.jpg       , Dinning
data/Bathroom\bath_1207.jpg    , Bathroom
data/Kitchen\kitchen_329.jpg   , Kitchen
data/Bathroom\bath_349.jpg     , Bathroom
data/Bedroom\bed_53.jpg        , Bedroom
data/Livingroom\living_594.jpg , Livingroom
data/Bedroom\bed_313.jpg       , Bedroom
data/Livingroom\living_852.jpg , Livingroom
data/Livingroom\living_586.jpg , Livingroom
data/Bathroom\bath_1098.jpg    , Bathroom
data/Bedroom\bed_442.jpg       , Bedroom
data/Bedroom\bed_1084.jpg      , Bedroom
data/Livingroom\living_154.jpg , Livingroom
data/Dinning\din_1106.jpg      , Dinning
data/Livingroom\living_1301.jpg, Livingroom
data/Dinning\din_1414.jpg      , Dinning
data/Bedroom\bed_356.jpg       , Bedroom
data/Bathroom\bath_376.jpg     , Bathroom
data/Dinning\din_1238.jpg      , Dinning
data/Bathroom\bath_462.jpg     , Bathroom
data/Bedroom\bed_978.jpg       , Bedroom
data/Dinning\din_387.jpg       , Dinning
data/Bedroom\bed_732.jpg       , Bedroom
data/Bedroom\bed_1070.jpg      , Bedroom
data/Livingroom\living_563.jpg , Livingroom
data/Dinning\din_420.jpg       , Dinning
data/Kitchen\kitchen_44.jpg    , Kitchen
data/Bathroom\bath_77.jpg      , Bathroom
data/Kitchen\kitchen_870.jpg   , Kitchen
data/Kitchen\kitchen_1151.jpg  , Kitchen
data/Bathroom\bath_394.jpg     , Bathroom
data/Livingroom\living_87.jpg  , Livingroom
data/Dinning\din_1347.jpg      , Dinning
data/Kitchen\kitchen_1097.jpg  , Kitchen
data/Livingroom\living_593.jpg , Livingroom
data/Dinning\din_1224.jpg      , Dinning
data/Dinning\din_1254.jpg      , Dinning
data/Kitchen\kitchen_856.jpg   , Kitchen
data/Livingroom\living_332.jpg , Livingroom
data/Bedroom\bed_740.jpg       , Bedroom
data/Livingroom\living_910.jpg , Livingroom
data/Dinning\din_641.jpg       , Dinning
data/Bedroom\bed_1131.jpg      , Bedroom
data/Kitchen\kitchen_1156.jpg  , Kitchen
data/Bathroom\bath_516.jpg     , Bathroom
data/Livingroom\living_684.jpg , Livingroom
data/Livingroom\living_183.jpg , Livingroom
data/Kitchen\kitchen_1356.jpg  , Kitchen
data/Kitchen\kitchen_379.jpg   , Kitchen
data/Livingroom\living_379.jpg , Livingroom
data/Bedroom\bed_198.jpg       , Bedroom
data/Dinning\din_391.jpg       , Dinning
data/Dinning\din_1151.jpg      , Dinning
data/Dinning\din_392.jpg       , Dinning
data/Dinning\din_846.jpg       , Dinning
data/Livingroom\living_1317.jpg, Livingroom
data/Kitchen\kitchen_803.jpg   , Kitchen
data/Livingroom\living_1344.jpg, Livingroom
data/Bathroom\bath_115.jpg     , Bathroom
data/Dinning\din_579.jpg       , Dinning
data/Kitchen\kitchen_672.jpg   , Kitchen
data/Bedroom\bed_857.jpg       , Bedroom
data/Bedroom\bed_632.jpg       , Bedroom
data/Bedroom\bed_921.jpg       , Bedroom
data/Bathroom\bath_795.jpg     , Bathroom
data/Livingroom\living_302.jpg , Livingroom
data/Dinning\din_576.jpg       , Dinning
data/Kitchen\kitchen_565.jpg   , Kitchen
data/Dinning\din_452.jpg       , Dinning
data/Kitchen\kitchen_1249.jpg  , Kitchen
data/Kitchen\kitchen_191.jpg   , Kitchen
data/Kitchen\kitchen_362.jpg   , Kitchen
data/Bedroom\bed_751.jpg       , Bedroom
data/Dinning\din_193.jpg       , Dinning
data/Livingroom\living_676.jpg , Livingroom
data/Livingroom\living_1170.jpg, Livingroom
data/Kitchen\kitchen_1330.jpg  , Kitchen
data/Bedroom\bed_144.jpg       , Bedroom
data/Dinning\din_746.jpg       , Dinning
data/Livingroom\living_886.jpg , Livingroom
data/Dinning\din_244.jpg       , Dinning
data/Livingroom\living_1045.jpg, Livingroom
data/Kitchen\kitchen_440.jpg   , Kitchen
data/Dinning\din_1455.jpg      , Dinning
data/Bedroom\bed_1053.jpg      , Bedroom
data/Livingroom\living_806.jpg , Livingroom
data/Kitchen\kitchen_391.jpg   , Kitchen
data/Bedroom\bed_694.jpg       , Bedroom
data/Livingroom\living_218.jpg , Livingroom
data/Dinning\din_21.jpg        , Dinning
data/Bedroom\bed_1428.jpg      , Bedroom
data/Bathroom\bath_902.jpg     , Bathroom
data/Dinning\din_549.jpg       , Dinning
data/Bedroom\bed_336.jpg       , Bedroom
data/Dinning\din_1447.jpg      , Dinning
data/Dinning\din_899.jpg       , Dinning
data/Dinning\din_160.jpg       , Dinning
data/Bedroom\bed_654.jpg       , Bedroom
data/Livingroom\living_15.jpg  , Livingroom
data/Kitchen\kitchen_349.jpg   , Kitchen
data/Bedroom\bed_826.jpg       , Bedroom
data/Bathroom\bath_31.jpg      , Bathroom
data/Bedroom\bed_287.jpg       , Bedroom
data/Dinning\din_45.jpg        , Dinning
data/Kitchen\kitchen_1178.jpg  , Kitchen
data/Kitchen\kitchen_1184.jpg  , Kitchen
data/Bathroom\bath_354.jpg     , Bathroom
data/Dinning\din_294.jpg       , Dinning
data/Dinning\din_496.jpg       , Dinning
data/Bedroom\bed_238.jpg       , Bedroom
data/Bathroom\bath_1119.jpg    , Bathroom
data/Dinning\din_152.jpg       , Dinning
data/Dinning\din_1065.jpg      , Dinning
data/Dinning\din_805.jpg       , Dinning
data/Dinning\din_22.jpg        , Dinning
data/Kitchen\kitchen_1027.jpg  , Kitchen
data/Kitchen\kitchen_645.jpg   , Kitchen
data/Livingroom\living_1015.jpg, Livingroom
data/Livingroom\living_1257.jpg, Livingroom
data/Dinning\din_1022.jpg      , Dinning
data/Kitchen\kitchen_1105.jpg  , Kitchen
data/Livingroom\living_1256.jpg, Livingroom
data/Livingroom\living_215.jpg , Livingroom
data/Kitchen\kitchen_65.jpg    , Kitchen
data/Dinning\din_326.jpg       , Dinning
data/Bedroom\bed_928.jpg       , Bedroom
data/Bedroom\bed_366.jpg       , Bedroom
data/Bathroom\bath_1191.jpg    , Bathroom
data/Dinning\din_102.jpg       , Dinning
data/Livingroom\living_390.jpg , Livingroom
data/Livingroom\living_804.jpg , Livingroom
data/Bathroom\bath_364.jpg     , Bathroom
data/Bathroom\bath_813.jpg     , Bathroom
data/Livingroom\living_580.jpg , Livingroom
data/Livingroom\living_934.jpg , Livingroom
data/Livingroom\living_408.jpg , Livingroom
data/Bedroom\bed_1276.jpg      , Bedroom
data/Livingroom\living_1187.jpg, Livingroom
data/Bedroom\bed_132.jpg       , Bedroom
data/Dinning\din_1567.jpg      , Dinning
data/Kitchen\kitchen_1157.jpg  , Kitchen
data/Bedroom\bed_436.jpg       , Bedroom
data/Bedroom\bed_770.jpg       , Bedroom
data/Kitchen\kitchen_1183.jpg  , Kitchen
data/Bedroom\bed_665.jpg       , Bedroom
data/Bedroom\bed_1243.jpg      , Bedroom
data/Bathroom\bath_559.jpg     , Bathroom
data/Bathroom\bath_1257.jpg    , Bathroom
data/Bathroom\bath_415.jpg     , Bathroom
data/Bedroom\bed_698.jpg       , Bedroom
data/Bedroom\bed_1413.jpg      , Bedroom
data/Bathroom\bath_605.jpg     , Bathroom
data/Bedroom\bed_1351.jpg      , Bedroom
data/Dinning\din_995.jpg       , Dinning
data/Bedroom\bed_663.jpg       , Bedroom
data/Bedroom\bed_1161.jpg      , Bedroom
data/Dinning\din_1205.jpg      , Dinning
data/Kitchen\kitchen_12.jpg    , Kitchen
data/Dinning\din_989.jpg       , Dinning
data/Livingroom\living_275.jpg , Livingroom
data/Dinning\din_261.jpg       , Dinning
data/Bedroom\bed_1310.jpg      , Bedroom
data/Livingroom\living_127.jpg , Livingroom
data/Dinning\din_1441.jpg      , Dinning
data/Bedroom\bed_538.jpg       , Bedroom
data/Dinning\din_535.jpg       , Dinning
data/Dinning\din_1023.jpg      , Dinning
data/Livingroom\living_259.jpg , Livingroom
data/Livingroom\living_353.jpg , Livingroom
data/Dinning\din_1093.jpg      , Dinning
data/Kitchen\kitchen_1299.jpg  , Kitchen
data/Bedroom\bed_656.jpg       , Bedroom
data/Bedroom\bed_317.jpg       , Bedroom
data/Livingroom\living_1253.jpg, Livingroom
data/Dinning\din_1472.jpg      , Dinning
data/Livingroom\living_1213.jpg, Livingroom
data/Kitchen\kitchen_777.jpg   , Kitchen
data/Dinning\din_640.jpg       , Dinning
data/Bathroom\bath_1197.jpg    , Bathroom
data/Dinning\din_1408.jpg      , Dinning
data/Kitchen\kitchen_10.jpg    , Kitchen
data/Livingroom\living_569.jpg , Livingroom
data/Bathroom\bath_693.jpg     , Bathroom
data/Bathroom\bath_11.jpg      , Bathroom
data/Bathroom\bath_1141.jpg    , Bathroom
data/Bedroom\bed_120.jpg       , Bedroom
data/Bathroom\bath_577.jpg     , Bathroom
data/Livingroom\living_905.jpg , Livingroom
data/Bedroom\bed_119.jpg       , Bedroom
data/Dinning\din_361.jpg       , Dinning
data/Kitchen\kitchen_1143.jpg  , Kitchen
data/Livingroom\living_821.jpg , Livingroom
data/Dinning\din_1448.jpg      , Dinning
data/Dinning\din_1045.jpg      , Dinning
data/Dinning\din_1559.jpg      , Dinning
data/Kitchen\kitchen_902.jpg   , Kitchen
data/Dinning\din_1357.jpg      , Dinning
data/Dinning\din_1200.jpg      , Dinning
data/Bathroom\bath_1228.jpg    , Bathroom
data/Dinning\din_413.jpg       , Dinning
data/Dinning\din_1124.jpg      , Dinning
data/Dinning\din_50.jpg        , Dinning
data/Livingroom\living_1050.jpg, Livingroom
data/Bedroom\bed_1321.jpg      , Bedroom
data/Bathroom\bath_1232.jpg    , Bathroom
data/Kitchen\kitchen_949.jpg   , Kitchen
data/Dinning\din_356.jpg       , Dinning
data/Livingroom\living_67.jpg  , Livingroom
data/Bedroom\bed_73.jpg        , Bedroom
data/Bedroom\bed_386.jpg       , Bedroom
data/Dinning\din_934.jpg       , Dinning
data/Kitchen\kitchen_781.jpg   , Kitchen
data/Livingroom\living_1179.jpg, Livingroom
data/Kitchen\kitchen_70.jpg    , Kitchen
data/Bedroom\bed_305.jpg       , Bedroom
data/Dinning\din_981.jpg       , Dinning
data/Dinning\din_533.jpg       , Dinning
data/Kitchen\kitchen_820.jpg   , Kitchen
data/Dinning\din_447.jpg       , Dinning
data/Dinning\din_932.jpg       , Dinning
data/Bathroom\bath_705.jpg     , Bathroom
data/Dinning\din_597.jpg       , Dinning
data/Kitchen\kitchen_1180.jpg  , Kitchen
data/Bedroom\bed_1337.jpg      , Bedroom
data/Livingroom\living_1339.jpg, Livingroom
data/Dinning\din_176.jpg       , Dinning
data/Dinning\din_426.jpg       , Dinning
data/Livingroom\living_767.jpg , Livingroom
data/Kitchen\kitchen_818.jpg   , Kitchen
data/Kitchen\kitchen_938.jpg   , Kitchen
data/Livingroom\living_1003.jpg, Livingroom
data/Dinning\din_718.jpg       , Dinning
data/Kitchen\kitchen_533.jpg   , Kitchen
data/Kitchen\kitchen_252.jpg   , Kitchen
data/Dinning\din_1546.jpg      , Dinning
data/Dinning\din_1356.jpg      , Dinning
data/Kitchen\kitchen_698.jpg   , Kitchen
data/Bedroom\bed_646.jpg       , Bedroom
data/Kitchen\kitchen_1256.jpg  , Kitchen
data/Dinning\din_976.jpg       , Dinning
data/Dinning\din_1185.jpg      , Dinning
data/Kitchen\kitchen_881.jpg   , Kitchen
data/Kitchen\kitchen_227.jpg   , Kitchen
data/Livingroom\living_1258.jpg, Livingroom
data/Kitchen\kitchen_855.jpg   , Kitchen
data/Bathroom\bath_1006.jpg    , Bathroom
data/Bedroom\bed_1066.jpg      , Bedroom
data/Dinning\din_1104.jpg      , Dinning
data/Dinning\din_860.jpg       , Dinning
data/Livingroom\living_587.jpg , Livingroom
data/Dinning\din_466.jpg       , Dinning
data/Livingroom\living_101.jpg , Livingroom
data/Kitchen\kitchen_1308.jpg  , Kitchen
data/Livingroom\living_583.jpg , Livingroom
data/Bedroom\bed_188.jpg       , Bedroom
data/Dinning\din_878.jpg       , Dinning
data/Bedroom\bed_616.jpg       , Bedroom
data/Kitchen\kitchen_678.jpg   , Kitchen
data/Kitchen\kitchen_852.jpg   , Kitchen
data/Dinning\din_60.jpg        , Dinning
data/Dinning\din_1197.jpg      , Dinning
data/Kitchen\kitchen_165.jpg   , Kitchen
data/Dinning\din_1322.jpg      , Dinning
data/Bedroom\bed_254.jpg       , Bedroom
data/Bedroom\bed_602.jpg       , Bedroom
data/Livingroom\living_503.jpg , Livingroom
data/Livingroom\living_709.jpg , Livingroom
data/Dinning\din_927.jpg       , Dinning
data/Bathroom\bath_272.jpg     , Bathroom
data/Livingroom\living_62.jpg  , Livingroom
data/Bathroom\bath_1082.jpg    , Bathroom
data/Bathroom\bath_944.jpg     , Bathroom
data/Bedroom\bed_364.jpg       , Bedroom
data/Kitchen\kitchen_925.jpg   , Kitchen
data/Livingroom\living_102.jpg , Livingroom
data/Livingroom\living_769.jpg , Livingroom
data/Bathroom\bath_355.jpg     , Bathroom
data/Bedroom\bed_229.jpg       , Bedroom
data/Dinning\din_1096.jpg      , Dinning
data/Bathroom\bath_609.jpg     , Bathroom
data/Kitchen\kitchen_57.jpg    , Kitchen
data/Kitchen\kitchen_831.jpg   , Kitchen
data/Dinning\din_333.jpg       , Dinning
data/Livingroom\living_35.jpg  , Livingroom
data/Bedroom\bed_707.jpg       , Bedroom
data/Kitchen\kitchen_1.jpg     , Kitchen
data/Bathroom\bath_21.jpg      , Bathroom
data/Bedroom\bed_1320.jpg      , Bedroom
data/Bedroom\bed_419.jpg       , Bedroom
data/Kitchen\kitchen_85.jpg    , Kitchen
data/Livingroom\living_839.jpg , Livingroom
data/Bedroom\bed_988.jpg       , Bedroom
data/Livingroom\living_1323.jpg, Livingroom
data/Dinning\din_772.jpg       , Dinning
data/Bedroom\bed_1368.jpg      , Bedroom
data/Bedroom\bed_938.jpg       , Bedroom
data/Dinning\din_1274.jpg      , Dinning
data/Bathroom\bath_497.jpg     , Bathroom
data/Dinning\din_474.jpg       , Dinning
data/Livingroom\living_13.jpg  , Livingroom
data/Dinning\din_1574.jpg      , Dinning
data/Bedroom\bed_919.jpg       , Bedroom
data/Dinning\din_514.jpg       , Dinning
data/Dinning\din_857.jpg       , Dinning
data/Livingroom\living_1112.jpg, Livingroom
data/Dinning\din_1449.jpg      , Dinning
data/Dinning\din_912.jpg       , Dinning
data/Dinning\din_592.jpg       , Dinning
data/Kitchen\kitchen_673.jpg   , Kitchen
data/Kitchen\kitchen_96.jpg    , Kitchen
data/Bedroom\bed_499.jpg       , Bedroom
data/Bathroom\bath_136.jpg     , Bathroom
data/Kitchen\kitchen_1149.jpg  , Kitchen
data/Kitchen\kitchen_611.jpg   , Kitchen
data/Dinning\din_1471.jpg      , Dinning
data/Dinning\din_1115.jpg      , Dinning
data/Dinning\din_501.jpg       , Dinning
data/Dinning\din_1213.jpg      , Dinning
data/Kitchen\kitchen_876.jpg   , Kitchen
data/Livingroom\living_271.jpg , Livingroom
data/Kitchen\kitchen_1319.jpg  , Kitchen
data/Bathroom\bath_1.jpg       , Bathroom
data/Bedroom\bed_489.jpg       , Bedroom
data/Kitchen\kitchen_716.jpg   , Kitchen
data/Dinning\din_395.jpg       , Dinning
data/Dinning\din_298.jpg       , Dinning
data/Bathroom\bath_626.jpg     , Bathroom
data/Kitchen\kitchen_805.jpg   , Kitchen
data/Dinning\din_483.jpg       , Dinning
data/Bedroom\bed_957.jpg       , Bedroom
data/Kitchen\kitchen_780.jpg   , Kitchen
data/Kitchen\kitchen_314.jpg   , Kitchen
data/Bedroom\bed_1221.jpg      , Bedroom
data/Bedroom\bed_716.jpg       , Bedroom
data/Kitchen\kitchen_1312.jpg  , Kitchen
data/Bedroom\bed_946.jpg       , Bedroom
data/Livingroom\living_1184.jpg, Livingroom
data/Kitchen\kitchen_864.jpg   , Kitchen
data/Kitchen\kitchen_1257.jpg  , Kitchen
data/Livingroom\living_279.jpg , Livingroom
data/Livingroom\living_1148.jpg, Livingroom
data/Kitchen\kitchen_1107.jpg  , Kitchen
data/Livingroom\living_1275.jpg, Livingroom
data/Kitchen\kitchen_166.jpg   , Kitchen
data/Livingroom\living_56.jpg  , Livingroom
data/Bathroom\bath_9.jpg       , Bathroom
data/Bedroom\bed_283.jpg       , Bedroom
data/Bedroom\bed_341.jpg       , Bedroom
data/Livingroom\living_1328.jpg, Livingroom
data/Livingroom\living_1000.jpg, Livingroom
data/Dinning\din_720.jpg       , Dinning
data/Dinning\din_497.jpg       , Dinning
data/Bedroom\bed_1091.jpg      , Bedroom
data/Kitchen\kitchen_359.jpg   , Kitchen
data/Livingroom\living_334.jpg , Livingroom
data/Kitchen\kitchen_576.jpg   , Kitchen
data/Bedroom\bed_597.jpg       , Bedroom
data/Livingroom\living_145.jpg , Livingroom
data/Dinning\din_239.jpg       , Dinning
data/Dinning\din_697.jpg       , Dinning
data/Bedroom\bed_1277.jpg      , Bedroom
data/Bedroom\bed_788.jpg       , Bedroom
data/Livingroom\living_827.jpg , Livingroom
data/Kitchen\kitchen_1117.jpg  , Kitchen
data/Livingroom\living_1224.jpg, Livingroom
data/Bedroom\bed_634.jpg       , Bedroom
data/Livingroom\living_282.jpg , Livingroom
data/Bedroom\bed_1122.jpg      , Bedroom
data/Livingroom\living_479.jpg , Livingroom
data/Livingroom\living_368.jpg , Livingroom
data/Dinning\din_1097.jpg      , Dinning
data/Bedroom\bed_234.jpg       , Bedroom
data/Livingroom\living_1293.jpg, Livingroom
data/Livingroom\living_447.jpg , Livingroom
data/Bedroom\bed_312.jpg       , Bedroom
data/Dinning\din_1175.jpg      , Dinning
data/Bathroom\bath_167.jpg     , Bathroom
data/Bedroom\bed_659.jpg       , Bedroom
data/Bathroom\bath_955.jpg     , Bathroom
data/Dinning\din_1318.jpg      , Dinning
data/Bedroom\bed_566.jpg       , Bedroom
data/Kitchen\kitchen_991.jpg   , Kitchen
data/Livingroom\living_952.jpg , Livingroom
data/Bedroom\bed_992.jpg       , Bedroom
data/Bathroom\bath_1248.jpg    , Bathroom
data/Bathroom\bath_147.jpg     , Bathroom
data/Livingroom\living_440.jpg , Livingroom
data/Livingroom\living_1189.jpg, Livingroom
data/Dinning\din_710.jpg       , Dinning
data/Dinning\din_504.jpg       , Dinning
data/Dinning\din_858.jpg       , Dinning
data/Dinning\din_1255.jpg      , Dinning
data/Bedroom\bed_1047.jpg      , Bedroom
data/Dinning\din_1050.jpg      , Dinning
data/Livingroom\living_1142.jpg, Livingroom
data/Kitchen\kitchen_67.jpg    , Kitchen
data/Bathroom\bath_532.jpg     , Bathroom
data/Dinning\din_74.jpg        , Dinning
data/Bedroom\bed_112.jpg       , Bedroom
data/Livingroom\living_1167.jpg, Livingroom
data/Bedroom\bed_1388.jpg      , Bedroom
data/Dinning\din_1463.jpg      , Dinning
data/Livingroom\living_429.jpg , Livingroom
data/Dinning\din_1088.jpg      , Dinning
data/Livingroom\living_273.jpg , Livingroom
data/Kitchen\kitchen_472.jpg   , Kitchen
data/Bedroom\bed_430.jpg       , Bedroom
data/Livingroom\living_482.jpg , Livingroom
data/Livingroom\living_575.jpg , Livingroom
data/Bedroom\bed_1049.jpg      , Bedroom
data/Bedroom\bed_934.jpg       , Bedroom
data/Dinning\din_57.jpg        , Dinning
data/Livingroom\living_543.jpg , Livingroom
data/Kitchen\kitchen_1323.jpg  , Kitchen
data/Dinning\din_251.jpg       , Dinning
data/Kitchen\kitchen_212.jpg   , Kitchen
data/Dinning\din_96.jpg        , Dinning
data/Livingroom\living_1.jpg   , Livingroom
data/Livingroom\living_1338.jpg, Livingroom
data/Bedroom\bed_407.jpg       , Bedroom
data/Kitchen\kitchen_239.jpg   , Kitchen
data/Bedroom\bed_762.jpg       , Bedroom
data/Kitchen\kitchen_158.jpg   , Kitchen
data/Kitchen\kitchen_1124.jpg  , Kitchen
data/Bathroom\bath_1129.jpg    , Bathroom
data/Dinning\din_790.jpg       , Dinning
data/Kitchen\kitchen_1073.jpg  , Kitchen
data/Livingroom\living_1342.jpg, Livingroom
data/Bedroom\bed_1227.jpg      , Bedroom
data/Bedroom\bed_355.jpg       , Bedroom
data/Kitchen\kitchen_1346.jpg  , Kitchen
data/Livingroom\living_1423.jpg, Livingroom
data/Livingroom\living_387.jpg , Livingroom
data/Kitchen\kitchen_101.jpg   , Kitchen
data/Livingroom\living_431.jpg , Livingroom
data/Livingroom\living_221.jpg , Livingroom
data/Kitchen\kitchen_642.jpg   , Kitchen
data/Bedroom\bed_268.jpg       , Bedroom
data/Bathroom\bath_628.jpg     , Bathroom
data/Livingroom\living_1365.jpg, Livingroom
data/Livingroom\living_254.jpg , Livingroom
data/Livingroom\living_644.jpg , Livingroom
